date,HULL,MUFL,MULL,LUFL,LULL,OT
2016/7/5 11:00,13.402999877929688,39.75299835205078,11.472999572753904,1.715999960899353,0,34.487499237060554
2016/7/5 12:00,13.56999969482422,40.50299835205078,11.66100025177002,1.715999960899353,0,34.047500610351555
2016/7/5 13:00,13.067999839782715,39.18999862670898,10.96399974822998,2.943000078201294,0,32.070499420166016
2016/7/5 14:00,11.5600004196167,36.24100112915039,9.48900032043457,2.943000078201294,0,30.97150039672852
2016/7/5 15:00,14.156999588012695,40.07500076293945,11.902000427246096,2.943000078201294,0,30.75200080871582
2016/7/5 16:00,12.815999984741213,36.24100112915039,10.668999671936037,2.943000078201294,0,31.850500106811523
2016/7/5 17:00,12.480999946594238,35.678001403808594,10.079000473022461,2.943000078201294,0,32.94900131225586
2016/7/5 18:00,13.319000244140625,36.7509994506836,10.829999923706056,4.2109999656677255,0,33.60850143432617
2016/7/5 19:00,9.633000373840332,31.54999923706055,7.532000064849853,2.996000051498413,0,33.388999938964844
2016/7/5 20:00,11.727999687194824,33.077999114990234,9.515999794006348,4.254000186920166,1.246999979019165,33.388999938964844
2016/7/5 21:00,12.39799976348877,35.11600112915039,9.864999771118164,4.190000057220459,1.3109999895095823,33.388999938964844
2016/7/5 22:00,11.810999870300293,33.90900039672852,9.890999794006348,2.9749999046325684,0,33.16899871826172
2016/7/5 23:00,12.39799976348877,37.2599983215332,10.427000045776367,2.9749999046325684,0,33.16899871826172
2016/7/6 0:00,11.47599983215332,34.44499969482422,9.435999870300293,2.9749999046325684,0,33.16899871826172
2016/7/6 1:00,12.5649995803833,36.13399887084961,9.91800022125244,4.190000057220459,1.2690000534057615,33.16899871826172
2016/7/6 2:00,11.979000091552734,35.54399871826172,9.91800022125244,2.815000057220459,0,32.949501037597656
2016/7/6 3:00,11.895000457763672,34.41899871826172,9.729999542236328,2.7079999446868896,0,32.949501037597656
2016/7/6 4:00,11.895000457763672,34.766998291015625,9.595999717712402,2.7079999446868896,0,32.72949981689453
2016/7/6 5:00,11.5600004196167,34.98199844360352,9.890999794006348,2.7720000743865967,0,32.72949981689453
2016/7/6 6:00,12.39799976348877,35.40999984741211,9.810999870300293,3.986999988555908,1.2150000333786009,32.72949981689453
2016/7/6 7:00,13.067999839782715,37.18000030517578,10.883000373840332,2.7720000743865967,0,32.509998321533196
2016/7/6 8:00,10.722000122070312,32.83700180053711,8.52400016784668,2.7720000743865967,0,32.290000915527344
2016/7/6 9:00,14.743000030517578,38.25199890136719,12.812999725341795,2.7720000743865967,0,32.50949859619141
2016/7/6 10:00,11.225000381469727,32.327999114990234,9.248000144958496,2.7720000743865967,0,32.72949981689453
2016/7/6 11:00,9.800999641418457,33.238998413085945,7.907999992370605,2.740000009536743,0,33.388500213623054
2016/7/6 12:00,10.973999977111816,34.257999420166016,9.381999969482422,2.740000009536743,0,34.487499237060554
2016/7/6 13:00,11.392000198364258,36.64300155639648,9.461999893188477,2.740000009536743,0,34.926498413085945
2016/7/6 14:00,10.722000122070312,35.597999572753906,8.604999542236326,2.740000009536743,0,35.36650085449219
2016/7/6 15:00,13.904999732971193,41.20000076293945,11.526000022888185,2.740000009536743,0,36.24549865722656
2016/7/6 16:00,15.161999702453613,43.02299880981445,12.357000350952148,2.740000009536743,0,33.827999114990234
2016/7/6 17:00,14.072999954223633,43.74700164794922,11.607000350952148,2.5160000324249268,0,33.388500213623054
2016/7/6 18:00,14.241000175476074,43.72000122070313,10.989999771118164,3.785000085830689,1.246999979019165,33.827999114990234
2016/7/6 19:00,10.805999755859377,38.573001861572266,8.095000267028809,3.6989998817443848,1.406999945640564,34.267501831054695
2016/7/6 20:00,13.067999839782715,42.24599838256836,9.890999794006348,3.816999912261963,1.2790000438690186,32.94900131225586
2016/7/6 21:00,14.241000175476074,44.04199981689453,11.71399974822998,2.9110000133514404,0,32.290000915527344
2016/7/6 22:00,12.899999618530273,39.13600158691406,9.810999870300293,4.125999927520752,1.2580000162124634,32.94900131225586
2016/7/6 23:00,13.067999839782715,39.83300018310547,10.37399959564209,3.9340000152587886,0,33.16899871826172
2016/7/7 0:00,11.979000091552734,37.01900100708008,9.704000473022461,3.9340000152587886,0,33.60850143432617
2016/7/7 1:00,11.979000091552734,37.2869987487793,9.381999969482422,3.816999912261963,0,33.60850143432617
2016/7/7 2:00,12.229999542236328,38.01100158691406,9.91800022125244,2.2709999084472656,0,33.60850143432617
2016/7/7 3:00,12.480999946594238,37.76900100708008,9.864999771118164,3.6459999084472656,0,32.949501037597656
2016/7/7 4:00,11.644000053405762,36.29499816894531,9.515999794006348,3.6459999084472656,0,32.949501037597656
2016/7/7 5:00,11.140999794006348,36.96500015258789,9.194000244140623,2.430999994277954,0,32.949501037597656
2016/7/7 6:00,12.732999801635742,40.316001892089844,10.560999870300293,2.430999994277954,0,33.16899871826172
2016/7/7 7:00,12.815999984741213,39.29700088500977,10.427000045776367,2.430999994277954,0,33.16899871826172
2016/7/7 8:00,10.805999755859377,36.402000427246094,9.006999969482422,2.430999994277954,0,33.60850143432617
2016/7/7 9:00,14.156999588012695,40.58399963378906,11.633999824523926,2.430999994277954,0,34.707000732421875
2016/7/7 10:00,9.465999603271484,35.625,7.585999965667725,2.3559999465942383,0,35.80550003051758
2016/7/7 11:00,10.470999717712402,39.83300018310547,8.550999641418457,2.3559999465942383,0,38.00299835205078
2016/7/7 12:00,12.5649995803833,41.54899978637695,10.024999618530273,2.3989999294281006,0,40.20000076293945
2016/7/7 13:00,13.487000465393065,42.64799880981445,10.855999946594238,2.259999990463257,0,43.2760009765625
2016/7/7 14:00,14.491999626159668,40.986000061035156,11.633999824523926,3.486000061035156,0,48.11000061035156
2016/7/7 15:00,12.732999801635742,39.75299835205078,10.052000045776367,3.4539999961853027,0,49.86800003051758
2016/7/7 16:00,16.334999084472653,42.459999084472656,12.517999649047852,2.227999925613404,0,48.98899841308594
2016/7/7 17:00,15.916000366210938,45.43600082397461,12.760000228881836,3.507999897003174,0,45.91299819946289
2016/7/7 18:00,14.576000213623047,44.87300109863281,11.526000022888185,3.507999897003174,0,43.71549987792969
2016/7/7 19:00,10.470999717712402,39.72600173950195,8.496999740600586,2.259999990463257,0,42.397499084472656
2016/7/7 20:00,12.899999618530273,42.11199951171875,10.079000473022461,3.496999979019165,0,41.29899978637695
2016/7/7 21:00,14.659000396728516,45.8650016784668,11.204999923706056,3.753000020980835,1.2369999885559082,40.20050048828125
2016/7/7 22:00,14.743000030517578,44.41699981689453,12.222999572753904,2.5799999237060547,0,39.32149887084961
2016/7/7 23:00,13.904999732971193,43.02299880981445,11.71399974822998,2.664999961853028,0,38.88150024414063
2016/7/8 0:00,13.904999732971193,42.433998107910156,11.741000175476074,1.3109999895095823,0,38.222999572753906
2016/7/8 1:00,12.5649995803833,40.85200119018555,10.937000274658203,0,0,38.00299835205078
2016/7/8 2:00,12.984000205993652,40.02099990844727,10.239999771118164,2.559000015258789,0,37.5634994506836
2016/7/8 3:00,12.5649995803833,39.61899948120117,10.052000045776367,2.559000015258789,0,37.124000549316406
2016/7/8 4:00,12.314000129699707,38.599998474121094,10.454000473022461,1.962000012397766,0,36.68450164794922
2016/7/8 5:00,11.140999794006348,36.80400085449219,9.461999893188477,1.950999975204468,0,36.24549865722656
2016/7/8 6:00,11.47599983215332,37.5009994506836,9.54300022125244,1.950999975204468,0,36.24549865722656
2016/7/8 7:00,12.899999618530273,40.39599990844727,10.776000022888184,1.2150000333786009,0,36.46500015258789
2016/7/8 8:00,11.895000457763672,39.72600173950195,9.838000297546387,2.430999994277954,0,37.78300094604492
2016/7/8 9:00,14.407999992370605,41.38800048828125,12.62600040435791,0,0,39.10150146484375
2016/7/8 10:00,15.581000328063965,44.73899841308594,12.894000053405762,2.505000114440918,0,40.85950088500977
2016/7/8 11:00,17.926000595092773,50.87699890136719,15.01099967956543,2.505000114440918,0,43.05649948120117
2016/7/8 12:00,16,47.472999572753906,13.187999725341795,1.2580000162124634,0,44.59500122070313
2016/7/8 13:00,16.083000183105472,47.6870002746582,13.37600040435791,2.483999967575073,0,45.69350051879883
2016/7/8 14:00,16.083000183105472,45.89099884033203,13.348999977111815,2.494999885559082,0,47.23099899291992
2016/7/8 15:00,17.674999237060547,48.73300170898438,14.58199977874756,2.494999885559082,0,48.54999923706055
2016/7/8 16:00,17.926000595092773,48.7859992980957,14.79699993133545,2.494999885559082,0,47.012001037597656
2016/7/8 17:00,17.423999786376953,48.09000015258789,14.340999603271484,2.494999885559082,0,46.352500915527344
2016/7/8 18:00,16.92099952697754,49.67100143432617,13.885000228881836,1.2790000438690186,0,45.25400161743164
2016/7/8 19:00,13.152000427246096,43.80099868774414,10.937000274658203,1.3329999446868896,0,43.93550109863281
2016/7/8 20:00,13.067999839782715,45.97200012207031,11.071000099182127,1.2150000333786009,0,42.617000579833984
2016/7/8 21:00,16.92099952697754,50.55599975585938,14.072999954223633,1.2150000333786009,0,41.29899978637695
2016/7/8 22:00,16.334999084472653,48.09000015258789,13.510000228881836,2.430999994277954,0,40.41999816894531
2016/7/8 23:00,14.91100025177002,45.78400039672852,12.331000328063965,2.430999994277954,0,39.98049926757813
2016/7/9 0:00,13.98900032043457,42.35300064086914,11.633999824523926,2.430999994277954,0,39.32149887084961
2016/7/9 1:00,13.98900032043457,41.76300048828125,11.847999572753904,1.4390000104904177,0,38.6619987487793
2016/7/9 2:00,13.487000465393065,42.11199951171875,11.767999649047852,0,0,38.22249984741211
2016/7/9 3:00,13.821999549865724,41.14699935913086,11.472999572753904,1.246999979019165,0,37.5634994506836
2016/7/9 4:00,13.56999969482422,41.22700119018555,11.633999824523926,1.246999979019165,0,37.124000549316406
2016/7/9 5:00,12.815999984741213,40.45000076293945,11.017000198364258,0,0,36.68450164794922
2016/7/9 6:00,13.152000427246096,41.38800048828125,11.472999572753904,0,0,36.46500015258789
2016/7/9 7:00,13.654000282287598,41.709999084472656,12.062999725341795,0,0,36.46500015258789
2016/7/9 8:00,11.895000457763672,38.76100158691406,10.024999618530273,1.2690000534057615,0,37.5634994506836
2016/7/9 9:00,13.402999877929688,42.165000915527344,11.66100025177002,0,0,38.22249984741211
2016/7/9 10:00,15.581000328063965,45.2750015258789,12.678999900817873,2.463000059127808,0,39.54100036621094
2016/7/9 11:00,16.586000442504886,48.6259994506836,13.482999801635742,2.463000059127808,0,40.63999938964844
2016/7/9 12:00,16.753999710083008,49.10800170898438,13.911999702453613,2.463000059127808,0,42.83700180053711
2016/7/9 13:00,16.334999084472653,48.67900085449219,13.911999702453613,2.463000059127808,0,42.83700180053711
2016/7/9 14:00,16.586000442504886,47.875,13.590999603271484,2.5269999504089355,0,42.617000579833984
2016/7/9 15:00,17.089000701904293,47.44599914550781,14.152999877929688,2.5269999504089355,0,43.49599838256836
2016/7/9 16:00,21.025999069213867,48.73300170898438,17.7450008392334,2.5269999504089355,0,44.15549850463867
2016/7/9 17:00,20.77400016784668,49.61700057983398,17.423999786376953,2.5269999504089355,0,43.05649948120117
2016/7/9 18:00,17.004999160766598,45.19400024414063,14.395000457763672,2.5269999504089355,0,42.1775016784668
2016/7/9 19:00,16.419000625610348,44.685001373291016,13.83199977874756,3.1979999542236333,0,41.29899978637695
2016/7/9 20:00,17.674999237060547,45.4630012512207,14.930999755859375,1.22599995136261,0,40.63949966430664
2016/7/9 21:00,16.166999816894528,45.6500015258789,13.482999801635742,2.463000059127808,0,40.41999816894531
2016/7/9 22:00,18.51300048828125,45.73099899291992,15.38700008392334,2.463000059127808,1.2369999885559082,40.20050048828125
2016/7/9 23:00,17.926000595092773,44.60499954223633,14.984000205993652,2.463000059127808,0,39.760501861572266
2016/7/10 0:00,16.753999710083008,41.49499893188477,13.911999702453613,2.463000059127808,0,39.32149887084961
2016/7/10 1:00,15.581000328063965,40.36899948120117,12.78600025177002,2.463000059127808,0,38.88150024414063
2016/7/10 2:00,14.82699966430664,39.13600158691406,12.331000328063965,2.463000059127808,0,38.44250106811523
2016/7/10 3:00,14.994000434875488,38.76100158691406,12.760000228881836,2.463000059127808,0,38.00299835205078
2016/7/10 4:00,14.324000358581545,35.75899887084961,11.821000099182127,2.463000059127808,0,37.5634994506836
2016/7/10 5:00,14.659000396728516,37.42100143432617,12.46500015258789,2.463000059127808,0,36.68450164794922
2016/7/10 6:00,14.91100025177002,38.09099960327149,12.491000175476074,2.463000059127808,0,36.68450164794922
2016/7/10 7:00,14.241000175476074,37.448001861572266,12.303999900817873,1.3539999723434448,0,36.68450164794922
2016/7/10 8:00,13.067999839782715,34.98199844360352,11.12399959564209,1.3539999723434448,0,36.90449905395508
2016/7/10 9:00,15.748000144958494,40.18199920654297,13.348999977111815,2.611999988555908,0,37.34349822998047
2016/7/10 10:00,14.82699966430664,40.71799850463867,12.517999649047852,2.611999988555908,0,37.78350067138672
2016/7/10 11:00,15.246000289916992,44.01499938964844,12.545000076293945,2.6010000705718994,0,37.5634994506836
2016/7/10 12:00,16.419000625610348,44.49800109863281,14.26099967956543,1.343000054359436,0,39.10150146484375
2016/7/10 13:00,17.843000411987305,45.75699996948242,15.038000106811525,2.463000059127808,0,39.98049926757813
2016/7/10 14:00,19.01499938964844,46.66899871826172,16.405000686645508,1.3109999895095823,0,40.85950088500977
2016/7/10 15:00,19.267000198364254,47.125,16.19099998474121,2.5269999504089355,0,41.73849868774414
2016/7/10 16:00,18.010000228881836,46.90999984741211,15.520999908447266,2.5269999504089355,0,42.617000579833984
2016/7/10 17:00,18.763999938964844,49.32300186157226,15.788999557495115,2.5269999504089355,0,41.95800018310547
2016/7/10 18:00,18.763999938964844,49.64400100708008,15.628000259399414,2.5269999504089355,0,41.51850128173828
2016/7/10 19:00,14.994000434875488,44.229000091552734,12.491000175476074,2.5269999504089355,0,41.079498291015625
2016/7/10 20:00,18.51300048828125,48.38399887084961,15.520999908447266,2.7079999446868896,0,40.20050048828125
2016/7/10 21:00,20.356000900268555,51.30599975585938,16.645999908447266,2.7079999446868896,0,39.760501861572266
2016/7/10 22:00,17.926000595092773,46.9640007019043,15.145000457763672,2.7079999446868896,0,39.32149887084961
2016/7/10 23:00,18.26099967956543,46.05199813842773,15.01099967956543,2.7079999446868896,0,39.10150146484375
2016/7/11 0:00,16.92099952697754,43.80099868774414,14.368000030517578,2.45199990272522,0,38.88150024414063
2016/7/11 1:00,16.419000625610348,42.40700149536133,14.072999954223633,2.45199990272522,0,38.44250106811523
2016/7/11 2:00,15.83199977874756,41.89699935913086,13.777999877929688,1.2580000162124634,0,38.00299835205078
2016/7/11 3:00,16.166999816894528,41.81700134277344,13.80500030517578,1.22599995136261,0,37.5634994506836
2016/7/11 4:00,14.91100025177002,39.53799819946289,13.135000228881836,1.22599995136261,0,37.34400177001953
2016/7/11 5:00,15.748000144958494,40.77199935913086,13.670999526977539,1.3969999551773071,0,37.124000549316406
2016/7/11 6:00,15.07800006866455,41.60300064086914,12.946999549865724,1.2150000333786009,0,37.124000549316406
2016/7/11 7:00,16.166999816894528,41.17399978637695,13.885000228881836,1.2150000333786009,0,37.124000549316406
2016/7/11 8:00,15.161999702453613,40.52999877929688,13.187999725341795,1.22599995136261,0,35.58599853515625
2016/7/11 9:00,14.576000213623047,40.45000076293945,12.894000053405762,0,0,34.487499237060554
2016/7/11 10:00,11.225000381469727,37.55500030517578,9.595999717712402,1.2690000534057615,0,35.36650085449219
2016/7/11 11:00,11.644000053405762,40.20899963378906,9.890999794006348,1.2369999885559082,0,34.926498413085945
2016/7/11 12:00,13.067999839782715,41.68299865722656,11.392000198364258,0,0,35.80550003051758
2016/7/11 13:00,17.926000595092773,45.91799926757813,15.654999732971193,0,0,38.222999572753906
2016/7/11 14:00,18.51300048828125,47.875,16.216999053955078,1.22599995136261,0,40.41999816894531
2016/7/11 15:00,19.01499938964844,47.04399871826172,16.378000259399414,1.22599995136261,0,41.079498291015625
2016/7/11 16:00,19.601999282836914,49.24200057983398,16.861000061035153,1.3009999990463257,0,42.83700180053711
2016/7/11 17:00,19.43400001525879,50.85100173950195,16.67300033569336,1.3650000095367432,0,42.617000579833984
2016/7/11 18:00,18.68000030517578,49.56399917602539,16.003000259399414,1.22599995136261,0,41.51850128173828
2016/7/11 19:00,15.748000144958494,43.77399826049805,13.456000328063965,2.494999885559082,0,40.41999816894531
