date,HUFL,HULL,MULL,LUFL,LULL,OT
2016/7/2 8:00,5.559000015258789,3.282000064849853,1.6699999570846558,2.924000024795532,1.5230000019073486,20.61199951171875
2016/7/2 9:00,5.223999977111816,3.2149999141693115,1.5640000104904177,2.6800000667572017,1.462000012397766,18.36100006103516
2016/7/2 10:00,9.913000106811523,4.956999778747559,3.3050000667572017,3.0460000038146973,1.5529999732971191,20.96299934387207
2016/7/2 11:00,11.788000106811525,5.425000190734863,2.5230000019073486,3.686000108718872,1.6749999523162842,19.416000366210934
2016/7/2 12:00,9.645000457763672,4.956999778747559,2.131999969482422,3.1070001125335693,1.8279999494552608,20.82299995422364
2016/7/2 13:00,10.381999969482422,5.760000228881836,2.559000015258789,2.984999895095825,1.7669999599456787,20.190000534057614
2016/7/2 14:00,8.77400016784668,4.689000129699707,2.025000095367432,2.8940000534057617,1.919000029563904,21.315000534057614
2016/7/2 15:00,10.449000358581543,5.1570000648498535,2.45199990272522,2.7720000743865967,1.7359999418258667,22.018999099731445
2016/7/2 16:00,9.845999717712402,4.822999954223633,2.664999961853028,2.8940000534057617,1.7669999599456787,20.68199920654297
2016/7/2 17:00,9.913000106811523,4.822999954223633,2.4159998893737797,3.2290000915527344,1.7359999418258667,25.465999603271484
2016/7/2 18:00,10.649999618530273,4.689000129699707,2.45199990272522,3.38100004196167,1.7970000505447388,25.88800048828125
2016/7/2 19:00,10.11400032043457,4.3540000915527335,1.812000036239624,3.1070001125335693,1.7359999418258667,27.85700035095215
2016/7/2 20:00,9.979999542236328,4.152999877929688,1.9539999961853027,3.4110000133514404,1.7669999599456787,27.295000076293945
2016/7/2 21:00,9.3100004196167,4.2199997901916495,2.131999969482422,3.2290000915527344,1.8580000400543213,22.229999542236328
2016/7/2 22:00,9.444000244140623,4.622000217437744,2.1679999828338623,2.9549999237060547,1.8580000400543213,21.947999954223643
2016/7/2 23:00,9.444000244140623,4.287000179290772,2.559000015258789,2.58899998664856,1.7359999418258667,27.295000076293945
2016/7/3 0:00,10.381999969482422,5.425000190734863,2.309999942779541,2.9549999237060547,1.6749999523162842,29.334999084472656
2016/7/3 1:00,9.779000282287598,5.223999977111816,2.8429999351501465,2.650000095367432,1.6749999523162842,26.02799987792969
2016/7/3 2:00,10.381999969482422,4.689000129699707,2.203000068664551,2.984999895095825,1.8580000400543213,24.34000015258789
2016/7/3 3:00,9.779000282287598,4.152999877929688,1.9900000095367432,2.5280001163482666,1.6749999523162842,26.45000076293945
2016/7/3 4:00,10.717000007629396,4.75600004196167,2.806999921798706,2.650000095367432,1.7970000505447388,25.95800018310547
2016/7/3 5:00,10.3149995803833,4.689000129699707,2.45199990272522,2.924000024795532,1.8580000400543213,24.05900001525879
2016/7/3 6:00,12.592000007629395,5.223999977111816,2.203000068664551,3.7160000801086426,1.9490000009536743,25.32500076293945
2016/7/3 7:00,11.119000434875488,4.622000217437744,2.8429999351501465,3.625,1.919000029563904,23.636999130249023
2016/7/3 8:00,10.649999618530273,4.421000003814697,2.025000095367432,3.594000101089477,1.919000029563904,26.3799991607666
2016/7/3 9:00,10.04699993133545,4.2199997901916495,1.6699999570846558,3.686000108718872,1.9490000009536743,27.364999771118164
2016/7/3 10:00,11.720999717712402,5.0900001525878915,2.559000015258789,3.563999891281128,1.8580000400543213,28.06800079345703
2016/7/3 11:00,12.123000144958494,5.357999801635742,2.486999988555908,4.081999778747559,1.919000029563904,29.47500038146973
2016/7/3 12:00,9.979999542236328,5.0229997634887695,2.559000015258789,3.2899999618530287,1.8580000400543213,26.80200004577637
2016/7/3 13:00,9.243000030517578,4.956999778747559,2.630000114440918,3.13700008392334,1.888000011444092,29.968000411987305
2016/7/3 14:00,10.180999755859377,5.425000190734863,3.0199999809265137,3.075999975204468,1.888000011444092,30.38999938964844
2016/7/3 15:00,9.645000457763672,5.425000190734863,2.664999961853028,3.015000104904175,1.8279999494552608,31.16399955749512
2016/7/3 16:00,9.779000282287598,4.889999866485597,2.984999895095825,3.075999975204468,2.009999990463257,29.756999969482425
2016/7/3 17:00,11.119000434875488,5.1570000648498535,2.9140000343322754,3.806999921798706,1.9800000190734863,32.28900146484375
2016/7/3 18:00,11.052000045776367,4.956999778747559,2.5230000019073486,3.686000108718872,1.9800000190734863,31.9379997253418
2016/7/3 19:00,10.784000396728516,4.889999866485597,2.486999988555908,3.594000101089477,1.888000011444092,28.56100082397461
2016/7/3 20:00,11.185999870300293,4.889999866485597,2.345000028610229,3.9600000381469727,1.919000029563904,21.525999069213867
2016/7/3 21:00,10.449000358581543,4.889999866485597,2.309999942779541,3.806999921798706,2.0409998893737797,22.229999542236328
2016/7/3 22:00,9.57800006866455,5.760000228881836,3.127000093460083,3.259000062942505,1.888000011444092,19.416000366210934
2016/7/3 23:00,9.3100004196167,5.760000228881836,3.0559999942779537,3.1679999828338623,1.888000011444092,18.57200050354004
2016/7/4 0:00,9.913000106811523,5.894000053405763,2.630000114440918,3.015000104904175,1.8580000400543213,21.66699981689453
2016/7/4 1:00,8.975000381469727,4.956999778747559,2.664999961853028,2.86299991607666,1.8279999494552608,25.535999298095703
2016/7/4 2:00,8.640000343322754,4.822999954223633,2.594000101089477,2.924000024795532,1.8279999494552608,27.85700035095215
2016/7/4 3:00,9.175999641418457,5.492000102996826,2.38100004196167,2.86299991607666,1.8580000400543213,27.92799949645996
2016/7/4 4:00,9.109000205993652,4.822999954223633,2.5230000019073486,2.7720000743865967,1.7970000505447388,24.62100028991699
2016/7/4 5:00,9.845999717712402,5.559000015258789,2.9489998817443848,3.1070001125335693,1.888000011444092,23.847999572753906
2016/7/4 6:00,11.588000297546387,5.425000190734863,2.806999921798706,3.806999921798706,1.9800000190734863,23.07399940490723
2016/7/4 7:00,11.788000106811525,6.09499979019165,2.984999895095825,3.8989999294281006,2.0409998893737797,22.51099967956543
2016/7/4 8:00,10.583000183105467,5.960999965667725,2.9140000343322754,3.6549999713897705,2.0710000991821294,21.66699981689453
2016/7/4 9:00,11.588000297546387,6.296000003814697,3.0559999942779537,3.4719998836517334,2.009999990463257,25.395000457763672
2016/7/4 10:00,11.92199993133545,6.2290000915527335,3.0559999942779537,3.746000051498413,1.9490000009536743,25.18400001525879
2016/7/4 11:00,12.324000358581545,5.559000015258789,3.233999967575073,4.203000068664552,1.9800000190734863,29.54599952697754
2016/7/4 12:00,10.381999969482422,5.894000053405763,2.630000114440918,3.563999891281128,1.9490000009536743,29.47500038146973
2016/7/4 13:00,10.04699993133545,5.425000190734863,3.0199999809265137,3.3199999332427983,1.9490000009536743,29.263999938964844
2016/7/4 14:00,10.515999794006348,6.027999877929688,3.375999927520752,3.13700008392334,1.919000029563904,30.952999114990234
2016/7/4 15:00,10.717000007629396,6.09499979019165,3.0199999809265137,3.1679999828338623,2.009999990463257,31.72599983215332
2016/7/4 16:00,9.979999542236328,5.0229997634887695,2.559000015258789,3.441999912261963,2.0409998893737797,33.132999420166016
2016/7/4 17:00,11.31999969482422,5.0900001525878915,2.45199990272522,3.868000030517578,2.0409998893737797,28.982999801635746
2016/7/4 18:00,11.38700008392334,4.956999778747559,2.45199990272522,4.295000076293944,2.193000078201294,28.982999801635746
2016/7/4 19:00,9.376999855041504,3.884999990463257,2.2390000820159908,2.4670000076293945,1.187999963760376,31.72599983215332
2016/7/4 20:00,10.11400032043457,4.0859999656677255,2.2390000820159908,2.9549999237060547,1.462000012397766,25.18400001525879
2016/7/4 21:00,10.381999969482422,4.822999954223633,2.309999942779541,3.503000020980835,2.009999990463257,30.5310001373291
2016/7/4 22:00,9.645000457763672,4.889999866485597,1.919000029563904,3.259000062942505,1.919000029563904,27.645999908447266
2016/7/4 23:00,12.72599983215332,6.497000217437744,3.4820001125335693,3.1679999828338623,1.9800000190734863,25.465999603271484
2016/7/5 0:00,11.98900032043457,5.625999927520752,2.9489998817443848,3.1979999542236333,1.9800000190734863,25.95800018310547
2016/7/5 1:00,12.524999618530273,6.296000003814697,3.1630001068115234,3.13700008392334,2.009999990463257,25.95800018310547
2016/7/5 2:00,12.324000358581545,6.296000003814697,3.375999927520752,2.984999895095825,1.919000029563904,26.02799987792969
2016/7/5 3:00,10.717000007629396,5.425000190734863,2.878000020980835,2.8329999446868896,1.8580000400543213,28.913000106811523
2016/7/5 4:00,11.31999969482422,5.625999927520752,2.630000114440918,3.0460000038146973,1.888000011444092,30.459999084472656
2016/7/5 5:00,10.85099983215332,4.689000129699707,1.883000016212464,3.3199999332427983,2.0409998893737797,31.375
2016/7/5 6:00,13.329000473022461,5.425000190734863,2.736000061035156,4.081999778747559,1.9490000009536743,32.78200149536133
2016/7/5 7:00,11.454000473022461,5.223999977111816,2.7720000743865967,3.6549999713897705,2.009999990463257,31.72599983215332
2016/7/5 8:00,11.052000045776367,5.960999965667725,3.127000093460083,3.563999891281128,2.101999998092652,30.31999969482422
2016/7/5 9:00,10.984999656677246,6.027999877929688,2.700999975204468,3.4110000133514404,2.0409998893737797,30.459999084472656
2016/7/5 10:00,12.79300022125244,5.960999965667725,3.4470000267028813,3.838000059127808,2.1630001068115234,32.92200088500977
2016/7/5 11:00,13.395999908447266,6.429999828338622,3.4820001125335693,4.598999977111816,2.253999948501587,31.093000411987305
2016/7/5 12:00,11.253000259399414,5.425000190734863,2.736000061035156,3.594000101089477,2.009999990463257,25.67700004577637
2016/7/5 13:00,9.913000106811523,4.554999828338623,2.309999942779541,3.3199999332427983,1.919000029563904,27.15399932861328
2016/7/5 14:00,10.180999755859377,5.357999801635742,2.486999988555908,3.3199999332427983,2.0710000991821294,28.77199935913086
2016/7/5 15:00,10.85099983215332,5.223999977111816,2.4159998893737797,3.3199999332427983,1.9490000009536743,30.60099983215332
2016/7/5 16:00,10.04699993133545,5.0229997634887695,2.736000061035156,3.1679999828338623,2.253999948501587,32.007999420166016
2016/7/5 17:00,11.92199993133545,5.425000190734863,2.878000020980835,4.386000156402588,2.101999998092652,33.132999420166016
2016/7/5 18:00,11.454000473022461,4.956999778747559,2.345000028610229,3.990000009536743,2.0409998893737797,31.51499938964844
2016/7/5 19:00,10.85099983215332,4.689000129699707,2.345000028610229,3.806999921798706,1.9490000009536743,31.02300071716309
2016/7/5 20:00,11.185999870300293,4.622000217437744,2.203000068664551,3.8989999294281006,1.888000011444092,31.44499969482422
2016/7/5 21:00,10.649999618530273,4.689000129699707,2.1679999828338623,3.806999921798706,2.009999990463257,31.72599983215332
2016/7/5 22:00,9.979999542236328,4.3540000915527335,1.919000029563904,3.563999891281128,1.9800000190734863,30.952999114990234
2016/7/5 23:00,11.854999542236328,5.760000228881836,2.700999975204468,3.259000062942505,1.9490000009536743,30.459999084472656
2016/7/6 0:00,10.381999969482422,5.0900001525878915,2.8429999351501465,3.015000104904175,1.8279999494552608,28.913000106811523
2016/7/6 1:00,10.717000007629396,5.425000190734863,2.309999942779541,2.8329999446868896,1.919000029563904,30.38999938964844
2016/7/6 2:00,10.85099983215332,5.357999801635742,2.878000020980835,2.8329999446868896,1.8580000400543213,31.51499938964844
2016/7/6 3:00,9.779000282287598,5.1570000648498535,2.345000028610229,3.1679999828338623,2.131999969482422,31.233999252319336
2016/7/6 4:00,9.376999855041504,4.48799991607666,2.2739999294281006,3.015000104904175,2.0409998893737797,30.5310001373291
2016/7/6 5:00,11.38700008392334,5.559000015258789,2.8429999351501465,3.259000062942505,2.345000028610229,30.108999252319336
2016/7/6 6:00,11.854999542236328,4.48799991607666,2.0969998836517334,3.868000030517578,1.8580000400543213,30.31999969482422
2016/7/6 7:00,12.524999618530273,6.162000179290772,3.625,3.532999992370605,1.888000011444092,29.61599922180176
2016/7/6 8:00,12.72599983215332,6.36299991607666,3.375999927520752,3.7160000801086426,1.9800000190734863,30.5310001373291
2016/7/6 9:00,11.119000434875488,4.75600004196167,2.131999969482422,3.3499999046325684,1.9800000190734863,32.99300003051758
2016/7/6 10:00,11.788000106811525,4.889999866485597,2.45199990272522,3.563999891281128,1.8580000400543213,30.24900054931641
2016/7/6 11:00,13.128000259399414,4.956999778747559,2.7720000743865967,3.990000009536743,1.919000029563904,30.24900054931641
2016/7/6 12:00,10.583000183105467,4.75600004196167,2.0610001087188716,2.9549999237060547,1.6449999809265137,30.67099952697754
2016/7/6 13:00,10.3149995803833,5.290999889373778,2.345000028610229,3.0460000038146973,1.7059999704360962,31.586000442504893
2016/7/6 14:00,9.444000244140623,5.0229997634887695,2.203000068664551,2.650000095367432,1.6449999809265137,31.9379997253418
2016/7/6 15:00,10.449000358581543,4.2199997901916495,2.38100004196167,2.7109999656677246,1.5839999914169312,28.982999801635746
2016/7/6 16:00,9.845999717712402,4.0859999656677255,1.919000029563904,2.7109999656677246,1.5529999732971191,27.716999053955078
2016/7/6 17:00,10.984999656677246,4.75600004196167,2.630000114440918,3.2899999618530287,1.6449999809265137,30.67099952697754
2016/7/6 18:00,10.717000007629396,4.287000179290772,2.0969998836517334,3.3199999332427983,1.6449999809265137,24.34000015258789
2016/7/6 19:00,9.175999641418457,3.5499999523162837,1.5640000104904177,3.1070001125335693,1.6139999628067017,29.68600082397461
2016/7/6 20:00,9.645000457763672,4.152999877929688,1.4570000171661377,3.4110000133514404,1.7359999418258667,30.24900054931641
2016/7/6 21:00,8.505999565124513,2.880000114440918,0.7459999918937683,3.532999992370605,1.8279999494552608,29.968000411987305
2016/7/6 22:00,10.515999794006348,3.3489999771118164,1.2790000438690186,3.259000062942505,1.6449999809265137,29.54599952697754
2016/7/6 23:00,13.395999908447266,4.689000129699707,2.38100004196167,3.259000062942505,1.6749999523162842,28.49099922180176
2016/7/7 0:00,12.592000007629395,5.1570000648498535,2.309999942779541,2.7720000743865967,1.6139999628067017,28.56100082397461
2016/7/7 1:00,14.199999809265135,6.2290000915527335,3.4470000267028813,2.559000015258789,1.5529999732971191,28.77199935913086
2016/7/7 2:00,12.592000007629395,6.2290000915527335,3.696000099182129,2.5280001163482666,1.5230000019073486,27.716999053955078
2016/7/7 3:00,14.267000198364258,6.36299991607666,3.872999906539917,2.8329999446868896,1.6749999523162842,28.138999938964844
2016/7/7 4:00,12.592000007629395,5.0900001525878915,2.7720000743865967,2.6800000667572017,1.8279999494552608,27.364999771118164
2016/7/7 5:00,13.730999946594238,5.625999927520752,2.984999895095825,3.2290000915527344,1.7669999599456787,26.73200035095215
2016/7/7 6:00,15.13700008392334,5.760000228881836,2.9489998817443848,3.3199999332427983,1.6449999809265137,26.3799991607666
2016/7/7 7:00,14.267000198364258,5.960999965667725,3.1979999542236333,3.38100004196167,1.7970000505447388,25.395000457763672
2016/7/7 8:00,12.524999618530273,5.0900001525878915,3.0559999942779537,3.075999975204468,1.7970000505447388,27.92799949645996
2016/7/7 9:00,12.324000358581545,5.559000015258789,2.8429999351501465,3.015000104904175,1.6749999523162842,28.982999801635746
2016/7/7 10:00,13.26200008392334,6.09499979019165,2.8429999351501465,3.441999912261963,1.7669999599456787,29.756999969482425
2016/7/7 11:00,12.324000358581545,4.956999778747559,2.559000015258789,3.990000009536743,1.7359999418258667,30.60099983215332
2016/7/7 12:00,9.645000457763672,3.617000102996826,1.5989999771118164,3.0460000038146973,1.5230000019073486,32.64099884033203
2016/7/7 13:00,10.515999794006348,4.554999828338623,2.131999969482422,2.8020000457763667,1.5529999732971191,35.3849983215332
2016/7/7 14:00,9.376999855041504,3.818000078201294,1.5640000104904177,2.650000095367432,1.5529999732971191,37.28400039672852
2016/7/7 15:00,9.109000205993652,3.6840000152587886,1.5989999771118164,2.58899998664856,2.131999969482422,38.47999954223633
2016/7/7 16:00,9.243000030517578,3.4159998893737797,1.7059999704360962,2.984999895095825,1.5529999732971191,36.79100036621094
2016/7/7 17:00,10.449000358581543,4.2199997901916495,2.0969998836517334,3.2290000915527344,1.5230000019073486,34.11800003051758
2016/7/7 18:00,11.052000045776367,4.287000179290772,1.9900000095367432,3.4719998836517334,1.6749999523162842,33.83700180053711
2016/7/7 19:00,10.11400032043457,4.0859999656677255,1.9539999961853027,3.259000062942505,1.6449999809265137,33.273998260498054
2016/7/7 20:00,11.119000434875488,4.152999877929688,1.919000029563904,3.746000051498413,1.6749999523162842,32.92200088500977
2016/7/7 21:00,10.449000358581543,3.282000064849853,1.2790000438690186,3.594000101089477,1.7059999704360962,33.625999450683594
2016/7/7 22:00,10.515999794006348,3.884999990463257,1.5989999771118164,3.1679999828338623,1.6749999523162842,32.64099884033203
2016/7/7 23:00,11.854999542236328,5.357999801635742,3.1979999542236333,3.075999975204468,1.5529999732971191,31.586000442504893
2016/7/8 0:00,11.854999542236328,4.75600004196167,2.984999895095825,2.9549999237060547,1.5230000019073486,31.093000411987305
2016/7/8 1:00,10.381999969482422,4.75600004196167,2.630000114440918,2.497999906539917,1.3400000333786009,30.742000579833984
2016/7/8 2:00,11.185999870300293,5.223999977111816,2.594000101089477,2.375999927520752,1.4010000228881836,29.334999084472656
2016/7/8 3:00,10.248000144958496,4.554999828338623,2.736000061035156,2.437000036239624,1.4919999837875366,28.77199935913086
2016/7/8 4:00,10.91800022125244,4.0859999656677255,2.594000101089477,2.315000057220459,1.462000012397766,29.12400054931641
2016/7/8 5:00,12.659000396728516,5.223999977111816,2.700999975204468,2.8940000534057617,1.6139999628067017,29.263999938964844
2016/7/8 6:00,13.597000122070312,5.425000190734863,2.984999895095825,3.4719998836517334,1.6449999809265137,29.40500068664551
2016/7/8 7:00,10.381999969482422,4.0859999656677255,2.025000095367432,3.2899999618530287,1.6449999809265137,28.913000106811523
2016/7/8 8:00,9.979999542236328,4.554999828338623,2.2739999294281006,3.2899999618530287,1.7970000505447388,29.89699935913086
2016/7/8 9:00,9.645000457763672,4.019000053405762,2.594000101089477,3.015000104904175,1.6449999809265137,30.5310001373291
2016/7/8 10:00,11.720999717712402,4.75600004196167,2.1679999828338623,3.38100004196167,1.7359999418258667,30.67099952697754
2016/7/8 11:00,11.788000106811525,4.2199997901916495,2.131999969482422,3.928999900817871,1.8279999494552608,30.67099952697754
2016/7/8 12:00,10.449000358581543,4.0859999656677255,1.812000036239624,3.1679999828338623,1.6749999523162842,31.093000411987305
2016/7/8 13:00,10.180999755859377,3.4159998893737797,1.741000056266785,3.0460000038146973,1.6139999628067017,30.881999969482425
2016/7/8 14:00,12.927000045776367,5.0229997634887695,1.5279999971389768,5.696000099182129,2.2239999771118164,32.71099853515625
2016/7/8 15:00,10.180999755859377,4.2199997901916495,1.741000056266785,3.015000104904175,1.6449999809265137,34.750999450683594
2016/7/8 16:00,9.444000244140623,3.5499999523162837,1.2790000438690186,2.924000024795532,1.6139999628067017,34.400001525878906
2016/7/8 17:00,10.3149995803833,4.0859999656677255,2.0969998836517334,3.2290000915527344,1.6449999809265137,34.32899856567383
2016/7/8 18:00,10.717000007629396,3.884999990463257,1.741000056266785,3.563999891281128,1.6749999523162842,33.625999450683594
2016/7/8 19:00,10.180999755859377,3.617000102996826,1.4210000038146973,3.594000101089477,1.6749999523162842,33.55599975585937
2016/7/8 20:00,11.854999542236328,4.0859999656677255,1.5640000104904177,4.263999938964844,1.8580000400543213,32.78200149536133
2016/7/8 21:00,12.72599983215332,4.3540000915527335,2.131999969482422,4.295000076293944,1.7669999599456787,32.148998260498054
2016/7/8 22:00,14.065999984741213,5.357999801635742,2.2390000820159908,3.776999950408936,1.7059999704360962,31.233999252319336
2016/7/8 23:00,18.152000427246094,8.840999603271484,4.192999839782715,5.817999839782715,3.0460000038146973,30.5310001373291
2016/7/9 0:00,14.60200023651123,5.960999965667725,3.3399999141693115,3.259000062942505,1.7669999599456787,30.952999114990234
2016/7/9 1:00,14.53499984741211,6.162000179290772,3.908999919891357,3.0460000038146973,1.6449999809265137,30.31999969482422
2016/7/9 2:00,14.401000022888185,6.296000003814697,3.9440000057220463,2.8020000457763667,1.6139999628067017,29.40500068664551
2016/7/9 3:00,13.99899959564209,6.497000217437744,3.1979999542236333,2.7109999656677246,1.6749999523162842,28.70199966430664
2016/7/9 4:00,14.065999984741213,6.296000003814697,3.4820001125335693,2.8329999446868896,2.009999990463257,28.77199935913086
2016/7/9 5:00,14.267000198364258,5.425000190734863,3.0199999809265137,3.3199999332427983,1.7669999599456787,28.913000106811523
2016/7/9 6:00,14.60200023651123,5.692999839782715,3.0559999942779537,3.2899999618530287,1.7359999418258667,28.27899932861328
2016/7/9 7:00,9.109000205993652,2.611999988555908,1.065999984741211,2.740999937057495,1.5230000019073486,28.631000518798828
2016/7/9 8:00,11.454000473022461,3.4159998893737797,1.1019999980926514,3.13700008392334,1.7669999599456787,28.77199935913086
2016/7/9 9:00,9.779000282287598,3.5499999523162837,1.7059999704360962,3.2899999618530287,1.6449999809265137,29.968000411987305
2016/7/9 10:00,10.85099983215332,4.2199997901916495,1.24399995803833,3.4719998836517334,1.7970000505447388,29.756999969482425
2016/7/9 11:00,10.515999794006348,3.4830000400543213,1.350000023841858,3.868000030517578,1.7359999418258667,30.31999969482422
2016/7/9 12:00,9.779000282287598,3.617000102996826,0.8529999852180481,3.2290000915527344,1.7059999704360962,31.44499969482422
2016/7/9 13:00,10.248000144958496,3.750999927520752,1.24399995803833,3.0460000038146973,1.5529999732971191,30.742000579833984
2016/7/9 14:00,9.645000457763672,4.019000053405762,1.5640000104904177,3.0460000038146973,1.5529999732971191,31.6560001373291
2016/7/9 15:00,9.57800006866455,3.818000078201294,1.4919999837875366,3.075999975204468,1.6139999628067017,32.28900146484375
2016/7/9 16:00,11.98900032043457,4.152999877929688,1.5279999971389768,5.6040000915527335,2.193000078201294,32.852001190185554
2016/7/9 17:00,10.784000396728516,3.818000078201294,1.2079999446868896,3.868000030517578,1.888000011444092,32.077999114990234
2016/7/9 18:00,10.11400032043457,3.4159998893737797,1.2079999446868896,3.686000108718872,2.0409998893737797,31.867000579833984
2016/7/9 19:00,9.444000244140623,3.1480000019073486,1.1019999980926514,3.4110000133514404,1.6449999809265137,31.375
2016/7/9 20:00,11.31999969482422,3.4830000400543213,1.812000036239624,4.051000118255615,1.6749999523162842,30.881999969482425
2016/7/9 21:00,13.529999732971193,4.75600004196167,2.700999975204468,3.8989999294281006,1.462000012397766,30.881999969482425
2016/7/9 22:00,12.458000183105467,5.827000141143799,3.5529999732971187,3.503000020980835,1.5839999914169312,29.968000411987305
2016/7/9 23:00,13.329000473022461,5.357999801635742,2.45199990272522,3.2899999618530287,1.5529999732971191,29.968000411987305
2016/7/10 0:00,15.270999908447266,6.2290000915527335,2.736000061035156,5.482999801635742,2.009999990463257,29.47500038146973
2016/7/10 1:00,15.538999557495115,6.09499979019165,3.1630001068115234,5.208000183105469,2.0409998893737797,29.334999084472656
2016/7/10 2:00,15.13700008392334,6.36299991607666,3.233999967575073,4.934000015258789,1.919000029563904,29.82699966430664
2016/7/10 3:00,14.401000022888185,5.894000053405763,2.984999895095825,4.934000015258789,1.9800000190734863,29.12400054931641
2016/7/10 4:00,14.133000373840332,5.1570000648498535,2.45199990272522,4.9650001525878915,1.9490000009536743,28.56100082397461
2016/7/10 5:00,13.99899959564209,4.3540000915527335,2.131999969482422,5.269000053405762,2.0409998893737797,28.631000518798828
2016/7/10 6:00,14.937000274658205,5.625999927520752,1.919000029563904,5.817999839782715,2.101999998092652,27.78700065612793
2016/7/10 7:00,13.329000473022461,4.554999828338623,1.4570000171661377,5.573999881744385,2.193000078201294,27.506000518798828
2016/7/10 8:00,10.85099983215332,4.554999828338623,2.203000068664551,3.1979999542236333,1.7669999599456787,28.06800079345703
2016/7/10 9:00,9.845999717712402,4.287000179290772,1.812000036239624,3.1679999828338623,1.7059999704360962,29.61599922180176
2016/7/10 10:00,10.248000144958496,3.95199990272522,1.7059999704360962,3.38100004196167,1.7970000505447388,29.47500038146973
2016/7/10 11:00,11.854999542236328,4.019000053405762,1.812000036239624,4.142000198364259,1.7359999418258667,29.05299949645996
